"id","user_id","date","original_bill_number","internal_bill_number","amount","vat_code","client_details","system_details","created_at","updated_at","deleted_at"
419,1,"2018-06-02","2018-06-02-2","2018-06-02-2","+2,70",8,"Trinkgeld aus einer Taxischicht","Kasse [EUR 2,70] <-- Erlöse 7% USt. [EUR 2,51], 3801 [EUR 0,19]","2019-10-30 15:41:56","2019-10-30 15:41:56",NULL
418,1,"2018-06-01","2018-06-01-2","2018-06-01-2","+1,60",8,"Trinkgeld aus einer Taxischicht","Kasse [EUR 1,60] <-- Erlöse 7% USt. [EUR 1,49], 3801 [EUR 0,11]","2019-10-30 15:41:56","2019-10-30 15:41:56",NULL
417,1,"2018-05-30","2018-05-30-2","2018-05-30-2","+4,70",8,"Trinkgeld aus einer Taxischicht","Kasse [EUR 4,70] <-- Erlöse 7% USt. [EUR 4,37], 3801 [EUR 0,33]","2019-10-30 15:41:56","2019-10-30 15:41:56",NULL
416,1,"2018-05-29","2018-05-29-2","2018-05-29-2","+2,50",8,"Trinkgeld aus einer Taxischicht","Kasse [EUR 2,50] <-- Erlöse 7% USt. [EUR 2,32], 3801 [EUR 0,18]","2019-10-30 15:41:56","2019-10-30 15:41:56",NULL
415,1,"2018-05-28","2018-05-28-2","2018-05-28-2","+0,60",8,"Trinkgeld aus einer Taxischicht","Kasse [EUR 0,60] <-- Erlöse 7% USt. [EUR 0,56], 3801 [EUR 0,04]","2019-10-30 15:41:56","2019-10-30 15:41:56",NULL
414,1,"2018-05-27","2018-05-27-2","2018-05-27-2","+1,70",8,"Trinkgeld aus einer Taxischicht","Kasse [EUR 1,70] <-- Erlöse 7% USt. [EUR 1,58], 3801 [EUR 0,12]","2019-10-30 15:41:56","2019-10-30 15:41:56",NULL
413,1,"2018-05-26","2018-05-26-2","2018-05-26-2","+4,00",8,"Trinkgeld aus einer Taxischicht","Kasse [EUR 4,00] <-- Erlöse 7% USt. [EUR 3,72], 3801 [EUR 0,28]","2019-10-30 15:41:56","2019-10-30 15:41:56",NULL
412,1,"2018-05-25","2018-05-25-2","2018-05-25-2","+2,40",8,"Trinkgeld aus einer Taxischicht","Kasse [EUR 2,40] <-- Erlöse 7% USt. [EUR 2,23], 3801 [EUR 0,17]","2019-10-30 15:41:56","2019-10-30 15:41:56",NULL
411,1,"2018-05-23","2018-05-23-2","2018-05-23-2","+1,30",8,"Trinkgeld aus einer Taxischicht","Kasse [EUR 1,30] <-- Erlöse 7% USt. [EUR 1,21], 3801 [EUR 0,09]","2019-10-30 15:41:56","2019-10-30 15:41:56",NULL
410,1,"2018-05-21","2018-05-21-2","2018-05-21-2","+2,70",8,"Trinkgeld aus einer Taxischicht","Kasse [EUR 2,70] <-- Erlöse 7% USt. [EUR 2,51], 3801 [EUR 0,19]","2019-10-30 15:41:56","2019-10-30 15:41:56",NULL
409,1,"2018-05-20","2018-05-20-2","2018-05-20-2","+3,00",8,"Trinkgeld aus einer Taxischicht","Kasse [EUR 3,00] <-- Erlöse 7% USt. [EUR 2,79], 3801 [EUR 0,21]","2019-10-30 15:41:56","2019-10-30 15:41:56",NULL
408,1,"2018-05-19","2018-05-19-2","2018-05-19-2","+6,10",8,"Trinkgeld aus einer Taxischicht","Kasse [EUR 6,10] <-- Erlöse 7% USt. [EUR 5,67], 3801 [EUR 0,43]","2019-10-30 15:41:56","2019-10-30 15:41:56",NULL
407,1,"2018-05-18","2018-05-18-2","2018-05-18-2","+5,00",8,"Trinkgeld aus einer Taxischicht","Kasse [EUR 5,00] <-- Erlöse 7% USt. [EUR 4,65], 3801 [EUR 0,35]","2019-10-30 15:41:56","2019-10-30 15:41:56",NULL
406,1,"2018-05-17","2018-05-17-2","2018-05-17-2","+1,50",8,"Trinkgeld aus einer Taxischicht","Kasse [EUR 1,50] <-- Erlöse 7% USt. [EUR 1,39], 3801 [EUR 0,11]","2019-10-30 15:41:56","2019-10-30 15:41:56",NULL
405,1,"2018-05-16","2018-05-16-2","2018-05-16-2","+2,00",8,"Trinkgeld aus einer Taxischicht","Kasse [EUR 2,00] <-- Erlöse 7% USt. [EUR 1,86], 3801 [EUR 0,14]","2019-10-30 15:41:56","2019-10-30 15:41:56",NULL
404,1,"2018-05-10","2018-05-10-2","2018-05-10-2","+4,00",8,"Trinkgeld aus einer Taxischicht","Kasse [EUR 4,00] <-- Erlöse 7% USt. [EUR 3,72], 3801 [EUR 0,28]","2019-10-30 15:41:56","2019-10-30 15:41:56",NULL
403,1,"2018-05-08","2018-05-08-2","2018-05-08-2","+4,10",8,"Trinkgeld aus einer Taxischicht","Kasse [EUR 4,10] <-- Erlöse 7% USt. [EUR 3,81], 3801 [EUR 0,29]","2019-10-30 15:41:56","2019-10-30 15:41:56",NULL
402,1,"2018-05-07","2018-05-07-2","2018-05-07-2","+1,20",8,"Trinkgeld aus einer Taxischicht","Kasse [EUR 1,20] <-- Erlöse 7% USt. [EUR 1,12], 3801 [EUR 0,08]","2019-10-30 15:41:56","2019-10-30 15:41:56",NULL
401,1,"2018-05-06","2018-05-06-2","2018-05-06-2","+2,20",8,"Trinkgeld aus einer Taxischicht","Kasse [EUR 2,20] <-- Erlöse 7% USt. [EUR 2,05], 3801 [EUR 0,15]","2019-10-30 15:41:56","2019-10-30 15:41:56",NULL
400,1,"2018-05-04","2018-05-04-2","2018-05-04-2","+3,70",8,"Trinkgeld aus einer Taxischicht","Kasse [EUR 3,70] <-- Erlöse 7% USt. [EUR 3,44], 3801 [EUR 0,26]","2019-10-30 15:41:56","2019-10-30 15:41:56",NULL
399,1,"2018-05-03","2018-05-03-2","2018-05-03-2","+3,60",8,"Trinkgeld aus einer Taxischicht","Kasse [EUR 3,60] <-- Erlöse 7% USt. [EUR 3,35], 3801 [EUR 0,25]","2019-10-30 15:41:56","2019-10-30 15:41:56",NULL
398,1,"2018-05-02","2018-05-02-2","2018-05-02-2","+6,00",8,"Trinkgeld aus einer Taxischicht","Kasse [EUR 6,00] <-- Erlöse 7% USt. [EUR 5,58], 3801 [EUR 0,42]","2019-10-30 15:41:56","2019-10-30 15:41:56",NULL
397,1,"2018-05-01","2018-05-01-2","2018-05-01-2","+2,30",8,"Trinkgeld aus einer Taxischicht","Kasse [EUR 2,30] <-- Erlöse 7% USt. [EUR 2,14], 3801 [EUR 0,16]","2019-10-30 15:41:56","2019-10-30 15:41:56",NULL
396,1,"2018-04-30","2018-04-30-2","2018-04-30-2","+2,00",8,"Trinkgeld aus einer Taxischicht","Kasse [EUR 2,00] <-- Erlöse 7% USt. [EUR 1,86], 3801 [EUR 0,14]","2019-10-30 15:41:56","2019-10-30 15:41:56",NULL
395,1,"2018-04-28","2018-04-28-2","2018-04-28-2","+4,60",8,"Trinkgeld aus einer Taxischicht","Kasse [EUR 4,60] <-- Erlöse 7% USt. [EUR 4,28], 3801 [EUR 0,32]","2019-10-30 15:41:56","2019-10-30 15:41:56",NULL
394,1,"2018-04-27","2018-04-27-2","2018-04-27-2","+6,00",8,"Trinkgeld aus einer Taxischicht","Kasse [EUR 6,00] <-- Erlöse 7% USt. [EUR 5,58], 3801 [EUR 0,42]","2019-10-30 15:41:56","2019-10-30 15:41:56",NULL
393,1,"2018-04-23","2018-04-23-2","2018-04-23-2","+3,00",8,"Trinkgeld aus einer Taxischicht","Kasse [EUR 3,00] <-- Erlöse 7% USt. [EUR 2,79], 3801 [EUR 0,21]","2019-10-30 15:41:56","2019-10-30 15:41:56",NULL
392,1,"2018-04-21","2018-04-21-2","2018-04-21-2","+5,10",8,"Trinkgeld aus einer Taxischicht","Kasse [EUR 5,10] <-- Erlöse 7% USt. [EUR 4,74], 3801 [EUR 0,36]","2019-10-30 15:41:56","2019-10-30 15:41:56",NULL
391,1,"2018-04-20","2018-04-20-2","2018-04-20-2","+5,70",8,"Trinkgeld aus einer Taxischicht","Kasse [EUR 5,70] <-- Erlöse 7% USt. [EUR 5,30], 3801 [EUR 0,40]","2019-10-30 15:41:56","2019-10-30 15:41:56",NULL
390,1,"2018-04-18","2018-04-18-2","2018-04-18-2","+1,80",8,"Trinkgeld aus einer Taxischicht","Kasse [EUR 1,80] <-- Erlöse 7% USt. [EUR 1,67], 3801 [EUR 0,13]","2019-10-30 15:41:56","2019-10-30 15:41:56",NULL
389,1,"2018-04-17","2018-04-17-2","2018-04-17-2","+4,20",8,"Trinkgeld aus einer Taxischicht","Kasse [EUR 4,20] <-- Erlöse 7% USt. [EUR 3,91], 3801 [EUR 0,29]","2019-10-30 15:41:56","2019-10-30 15:41:56",NULL
388,1,"2018-04-16","2018-04-16-2","2018-04-16-2","+3,90",8,"Trinkgeld aus einer Taxischicht","Kasse [EUR 3,90] <-- Erlöse 7% USt. [EUR 3,63], 3801 [EUR 0,27]","2019-10-30 15:41:56","2019-10-30 15:41:56",NULL
387,1,"2018-04-15","2018-04-15-2","2018-04-15-2","+9,40",8,"Trinkgeld aus einer Taxischicht","Kasse [EUR 9,40] <-- Erlöse 7% USt. [EUR 8,74], 3801 [EUR 0,66]","2019-10-30 15:41:55","2019-10-30 15:41:55",NULL
386,1,"2018-04-13","2018-04-13-2","2018-04-13-2","+3,70",8,"Trinkgeld aus einer Taxischicht","Kasse [EUR 3,70] <-- Erlöse 7% USt. [EUR 3,44], 3801 [EUR 0,26]","2019-10-30 15:41:55","2019-10-30 15:41:55",NULL
385,1,"2018-04-12","2018-04-12-2","2018-04-12-2","+2,20",8,"Trinkgeld aus einer Taxischicht","Kasse [EUR 2,20] <-- Erlöse 7% USt. [EUR 2,05], 3801 [EUR 0,15]","2019-10-30 15:41:55","2019-10-30 15:41:55",NULL
384,1,"2018-04-10","2018-04-10-2","2018-04-10-2","+3,90",8,"Trinkgeld aus einer Taxischicht","Kasse [EUR 3,90] <-- Erlöse 7% USt. [EUR 3,63], 3801 [EUR 0,27]","2019-10-30 15:41:55","2019-10-30 15:41:55",NULL
383,1,"2018-04-09","2018-04-09-2","2018-04-09-2","+4,60",8,"Trinkgeld aus einer Taxischicht","Kasse [EUR 4,60] <-- Erlöse 7% USt. [EUR 4,28], 3801 [EUR 0,32]","2019-10-30 15:41:55","2019-10-30 15:41:55",NULL
382,1,"2018-04-08","2018-04-08-2","2018-04-08-2","+4,50",8,"Trinkgeld aus einer Taxischicht","Kasse [EUR 4,50] <-- Erlöse 7% USt. [EUR 4,18], 3801 [EUR 0,32]","2019-10-30 15:41:55","2019-10-30 15:41:55",NULL
381,1,"2018-04-07","2018-04-07-2","2018-04-07-2","+0,00",8,"Trinkgeld aus einer Taxischicht","Kasse [EUR 0,00] <-- Erlöse 7% USt. [EUR 0,00]","2019-10-30 15:41:55","2019-10-30 15:41:55",NULL
380,1,"2018-04-06","2018-04-06-2","2018-04-06-2","+6,80",8,"Trinkgeld aus einer Taxischicht","Kasse [EUR 6,80] <-- Erlöse 7% USt. [EUR 6,32], 3801 [EUR 0,48]","2019-10-30 15:41:55","2019-10-30 15:41:55",NULL
379,1,"2018-04-05","2018-04-05-2","2018-04-05-2","+6,00",8,"Trinkgeld aus einer Taxischicht","Kasse [EUR 6,00] <-- Erlöse 7% USt. [EUR 5,58], 3801 [EUR 0,42]","2019-10-30 15:41:55","2019-10-30 15:41:55",NULL
378,1,"2018-04-04","2018-04-04-2","2018-04-04-2","+3,80",8,"Trinkgeld aus einer Taxischicht","Kasse [EUR 3,80] <-- Erlöse 7% USt. [EUR 3,53], 3801 [EUR 0,27]","2019-10-30 15:41:55","2019-10-30 15:41:55",NULL
377,1,"2018-04-02","2018-04-02-2","2018-04-02-2","+2,10",8,"Trinkgeld aus einer Taxischicht","Kasse [EUR 2,10] <-- Erlöse 7% USt. [EUR 1,95], 3801 [EUR 0,15]","2019-10-30 15:41:55","2019-10-30 15:41:55",NULL
376,1,"2018-04-01","2018-04-01-2","2018-04-01-2","+12,30",8,"Trinkgeld aus einer Taxischicht","Kasse [EUR 12,30] <-- Erlöse 7% USt. [EUR 11,44], 3801 [EUR 0,86]","2019-10-30 15:41:55","2019-10-30 15:41:55",NULL
375,1,"2018-03-31","2018-03-31-2","2018-03-31-2","+3,20",8,"Trinkgeld aus einer Taxischicht","Kasse [EUR 3,20] <-- Erlöse 7% USt. [EUR 2,98], 3801 [EUR 0,22]","2019-10-30 15:41:55","2019-10-30 15:41:55",NULL
374,1,"2018-03-30","2018-03-30-2","2018-03-30-2","+8,40",8,"Trinkgeld aus einer Taxischicht","Kasse [EUR 8,40] <-- Erlöse 7% USt. [EUR 7,81], 3801 [EUR 0,59]","2019-10-30 15:41:55","2019-10-30 15:41:55",NULL
373,1,"2018-03-29","2018-03-29-2","2018-03-29-2","+4,50",8,"Trinkgeld aus einer Taxischicht","Kasse [EUR 4,50] <-- Erlöse 7% USt. [EUR 4,18], 3801 [EUR 0,32]","2019-10-30 15:41:55","2019-10-30 15:41:55",NULL
372,1,"2018-03-28","2018-03-28-4","2018-03-28-4","+0,00",8,"Trinkgeld aus einer Taxischicht","Kasse [EUR 0,00] <-- Erlöse 7% USt. [EUR 0,00]","2019-10-30 15:41:55","2019-10-30 15:41:55",NULL
371,1,"2018-03-28","2018-03-28-2","2018-03-28-2","+3,70",8,"Trinkgeld aus einer Taxischicht","Kasse [EUR 3,70] <-- Erlöse 7% USt. [EUR 3,44], 3801 [EUR 0,26]","2019-10-30 15:41:55","2019-10-30 15:41:55",NULL
370,1,"2018-03-27","2018-03-27-2","2018-03-27-2","+1,90",8,"Trinkgeld aus einer Taxischicht","Kasse [EUR 1,90] <-- Erlöse 7% USt. [EUR 1,77], 3801 [EUR 0,13]","2019-10-30 15:41:55","2019-10-30 15:41:55",NULL
369,1,"2018-03-26","2018-03-26-2","2018-03-26-2","+2,10",8,"Trinkgeld aus einer Taxischicht","Kasse [EUR 2,10] <-- Erlöse 7% USt. [EUR 1,95], 3801 [EUR 0,15]","2019-10-30 15:41:55","2019-10-30 15:41:55",NULL
368,1,"2018-03-25","2018-03-25-2","2018-03-25-2","+4,60",8,"Trinkgeld aus einer Taxischicht","Kasse [EUR 4,60] <-- Erlöse 7% USt. [EUR 4,28], 3801 [EUR 0,32]","2019-10-30 15:41:55","2019-10-30 15:41:55",NULL
367,1,"2018-03-23","2018-03-23-2","2018-03-23-2","+4,60",8,"Trinkgeld aus einer Taxischicht","Kasse [EUR 4,60] <-- Erlöse 7% USt. [EUR 4,28], 3801 [EUR 0,32]","2019-10-30 15:41:55","2019-10-30 15:41:55",NULL
366,1,"2018-03-22","2018-03-22-2","2018-03-22-2","+4,90",8,"Trinkgeld aus einer Taxischicht","Kasse [EUR 4,90] <-- Erlöse 7% USt. [EUR 4,56], 3801 [EUR 0,34]","2019-10-30 15:41:55","2019-10-30 15:41:55",NULL
365,1,"2018-03-21","2018-03-21-2","2018-03-21-2","+6,00",8,"Trinkgeld aus einer Taxischicht","Kasse [EUR 6,00] <-- Erlöse 7% USt. [EUR 5,58], 3801 [EUR 0,42]","2019-10-30 15:41:55","2019-10-30 15:41:55",NULL
364,1,"2018-03-20","2018-03-20-2","2018-03-20-2","+1,80",8,"Trinkgeld aus einer Taxischicht","Kasse [EUR 1,80] <-- Erlöse 7% USt. [EUR 1,67], 3801 [EUR 0,13]","2019-10-30 15:41:55","2019-10-30 15:41:55",NULL
363,1,"2018-03-19","2018-03-19-2","2018-03-19-2","+3,00",8,"Trinkgeld aus einer Taxischicht","Kasse [EUR 3,00] <-- Erlöse 7% USt. [EUR 2,79], 3801 [EUR 0,21]","2019-10-30 15:41:55","2019-10-30 15:41:55",NULL
362,1,"2018-03-18","2018-03-18-2","2018-03-18-2","+4,50",8,"Trinkgeld aus einer Taxischicht","Kasse [EUR 4,50] <-- Erlöse 7% USt. [EUR 4,18], 3801 [EUR 0,32]","2019-10-30 15:41:55","2019-10-30 15:41:55",NULL
361,1,"2018-03-17","2018-03-17-8","2018-03-17-8","+5,50",8,"Trinkgeld aus einer Taxischicht","Kasse [EUR 5,50] <-- Erlöse 7% USt. [EUR 5,11], 3801 [EUR 0,39]","2019-10-30 15:41:55","2019-10-30 15:41:55",NULL
360,1,"2018-03-17","2018-03-17-6","2018-03-17-6","+0,00",8,"Trinkgeld aus einer Taxischicht","Kasse [EUR 0,00] <-- Erlöse 7% USt. [EUR 0,00]","2019-10-30 15:41:55","2019-10-30 15:41:55",NULL
359,1,"2018-03-17","2018-03-17-4","2018-03-17-4","+0,00",8,"Trinkgeld aus einer Taxischicht","Kasse [EUR 0,00] <-- Erlöse 7% USt. [EUR 0,00]","2019-10-30 15:41:55","2019-10-30 15:41:55",NULL
358,1,"2018-03-17","2018-03-17-2","2018-03-17-2","+0,00",8,"Trinkgeld aus einer Taxischicht","Kasse [EUR 0,00] <-- Erlöse 7% USt. [EUR 0,00]","2019-10-30 15:41:55","2019-10-30 15:41:55",NULL
357,1,"2018-03-16","2018-03-16-2","2018-03-16-2","+12,40",8,"Trinkgeld aus einer Taxischicht","Kasse [EUR 12,40] <-- Erlöse 7% USt. [EUR 11,53], 3801 [EUR 0,87]","2019-10-30 15:41:55","2019-10-30 15:41:55",NULL
356,1,"2018-03-15","2018-03-15-4","2018-03-15-4","+8,70",8,"Trinkgeld aus einer Taxischicht","Kasse [EUR 8,70] <-- Erlöse 7% USt. [EUR 8,09], 3801 [EUR 0,61]","2019-10-30 15:41:55","2019-10-30 15:41:55",NULL
355,1,"2018-03-15","2018-03-15-2","2018-03-15-2","+0,00",8,"Trinkgeld aus einer Taxischicht","Kasse [EUR 0,00] <-- Erlöse 7% USt. [EUR 0,00]","2019-10-30 15:41:55","2019-10-30 15:41:55",NULL
354,1,"2018-03-14","2018-03-14-2","2018-03-14-2","+5,20",8,"Trinkgeld aus einer Taxischicht","Kasse [EUR 5,20] <-- Erlöse 7% USt. [EUR 4,84], 3801 [EUR 0,36]","2019-10-30 15:41:55","2019-10-30 15:41:55",NULL
353,1,"2018-03-13","2018-03-13-6","2018-03-13-6","+5,90",8,"Trinkgeld aus einer Taxischicht","Kasse [EUR 5,90] <-- Erlöse 7% USt. [EUR 5,49], 3801 [EUR 0,41]","2019-10-30 15:41:55","2019-10-30 15:41:55",NULL
352,1,"2018-03-13","2018-03-13-4","2018-03-13-4","+0,00",8,"Trinkgeld aus einer Taxischicht","Kasse [EUR 0,00] <-- Erlöse 7% USt. [EUR 0,00]","2019-10-30 15:41:55","2019-10-30 15:41:55",NULL
351,1,"2018-03-13","2018-03-13-2","2018-03-13-2","+1,00",8,"Trinkgeld aus einer Taxischicht","Kasse [EUR 1,00] <-- Erlöse 7% USt. [EUR 0,93], 3801 [EUR 0,07]","2019-10-30 15:41:55","2019-10-30 15:41:55",NULL
350,1,"2018-03-12","2018-03-12-2","2018-03-12-2","+4,50",8,"Trinkgeld aus einer Taxischicht","Kasse [EUR 4,50] <-- Erlöse 7% USt. [EUR 4,18], 3801 [EUR 0,32]","2019-10-30 15:41:55","2019-10-30 15:41:55",NULL
349,1,"2018-03-11","2018-03-11-4","2018-03-11-4","+3,10",8,"Trinkgeld aus einer Taxischicht","Kasse [EUR 3,10] <-- Erlöse 7% USt. [EUR 2,88], 3801 [EUR 0,22]","2019-10-30 15:41:55","2019-10-30 15:41:55",NULL
348,1,"2018-03-11","2018-03-11-2","2018-03-11-2","+7,10",8,"Trinkgeld aus einer Taxischicht","Kasse [EUR 7,10] <-- Erlöse 7% USt. [EUR 6,60], 3801 [EUR 0,50]","2019-10-30 15:41:55","2019-10-30 15:41:55",NULL
347,1,"2018-03-10","2018-03-10-2","2018-03-10-2","+4,30",8,"Trinkgeld aus einer Taxischicht","Kasse [EUR 4,30] <-- Erlöse 7% USt. [EUR 4,00], 3801 [EUR 0,30]","2019-10-30 15:41:55","2019-10-30 15:41:55",NULL
346,1,"2018-03-09","2018-03-09-2","2018-03-09-2","+9,50",8,"Trinkgeld aus einer Taxischicht","Kasse [EUR 9,50] <-- Erlöse 7% USt. [EUR 8,83], 3801 [EUR 0,67]","2019-10-30 15:41:55","2019-10-30 15:41:55",NULL
345,1,"2018-03-08","2018-03-08-2","2018-03-08-2","+5,80",8,"Trinkgeld aus einer Taxischicht","Kasse [EUR 5,80] <-- Erlöse 7% USt. [EUR 5,39], 3801 [EUR 0,41]","2019-10-30 15:41:55","2019-10-30 15:41:55",NULL
344,1,"2018-03-07","2018-03-07-2","2018-03-07-2","+3,40",8,"Trinkgeld aus einer Taxischicht","Kasse [EUR 3,40] <-- Erlöse 7% USt. [EUR 3,16], 3801 [EUR 0,24]","2019-10-30 15:41:55","2019-10-30 15:41:55",NULL
343,1,"2018-03-06","2018-03-06-2","2018-03-06-2","+8,10",8,"Trinkgeld aus einer Taxischicht","Kasse [EUR 8,10] <-- Erlöse 7% USt. [EUR 7,53], 3801 [EUR 0,57]","2019-10-30 15:41:55","2019-10-30 15:41:55",NULL
342,1,"2018-03-05","2018-03-05-2","2018-03-05-2","+2,10",8,"Trinkgeld aus einer Taxischicht","Kasse [EUR 2,10] <-- Erlöse 7% USt. [EUR 1,95], 3801 [EUR 0,15]","2019-10-30 15:41:55","2019-10-30 15:41:55",NULL
341,1,"2018-03-03","2018-03-03-2","2018-03-03-2","+5,70",8,"Trinkgeld aus einer Taxischicht","Kasse [EUR 5,70] <-- Erlöse 7% USt. [EUR 5,30], 3801 [EUR 0,40]","2019-10-30 15:41:55","2019-10-30 15:41:55",NULL
340,1,"2018-03-02","2018-03-02-2","2018-03-02-2","+10,20",8,"Trinkgeld aus einer Taxischicht","Kasse [EUR 10,20] <-- Erlöse 7% USt. [EUR 9,49], 3801 [EUR 0,71]","2019-10-30 15:41:55","2019-10-30 15:41:55",NULL
339,1,"2018-02-28","2018-02-28-2","2018-02-28-2","+7,00",8,"Trinkgeld aus einer Taxischicht","Kasse [EUR 7,00] <-- Erlöse 7% USt. [EUR 6,51], 3801 [EUR 0,49]","2019-10-30 15:41:55","2019-10-30 15:41:55",NULL
338,1,"2018-02-20","2018-02-20-4","2018-02-20-4","100,00",0,"Einzahlungsbeleg","1800 Bank [EUR 100,00] <-- 1600 Kasse [EUR 100,00]","2019-10-30 14:48:24","2019-10-30 14:48:24",NULL
337,1,"2018-02-19","2018-02-19-5","2018-02-19-5","110,00",0,"Einzahlungsbeleg","1800 Bank [EUR 110,00] <-- 1600 Kasse [EUR 110,00]","2019-10-30 14:48:07","2019-10-30 14:48:07",NULL
336,1,"2018-02-19","2018-02-19-4","2018-02-19-4","110,00",0,"Einzahlungsbeleg","1800 Bank [EUR 110,00] <-- 1600 Kasse [EUR 110,00]","2019-10-30 14:47:57","2019-10-30 14:47:57",NULL
335,1,"2018-02-18","2018-02-18-3","2018-02-18-3","150,00",0,"Einzahlungsbeleg","1800 Bank [EUR 150,00] <-- 1600 Kasse [EUR 150,00]","2019-10-30 14:47:42","2019-10-30 14:47:42",NULL
334,1,"2018-02-14","2018-02-14-3","2018-02-14-3","170,00",0,"Einzahlungsbeleg","1800 Bank [EUR 170,00] <-- 1600 Kasse [EUR 170,00]","2019-10-30 14:47:26","2019-10-30 14:47:26",NULL
333,1,"2018-02-11","2018-02-11-4","2018-02-11-4","100,00",0,"Einzahlungsbeleg","1800 Bank [EUR 100,00] <-- 1600 Kasse [EUR 100,00]","2019-10-30 14:47:11","2019-10-30 14:47:11",NULL
332,1,"2018-02-11","2018-02-11-3","2018-02-11-3","340,00",0,"Einzahlungsbeleg","1800 Bank [EUR 340,00] <-- 1600 Kasse [EUR 340,00]","2019-10-30 14:46:44","2019-10-30 14:46:44",NULL
331,1,"2018-02-07","2018-02-07-3","2018-02-07-3","150,00",0,"Einzahlungsbeleg","1800 Bank [EUR 150,00] <-- 1600 Kasse [EUR 150,00]","2019-10-30 14:46:32","2019-10-30 14:46:32",NULL
330,1,"2018-02-01","2018-02-01-4","2018-02-01-4","100,00",0,"Einzahlungsbeleg","1800 Bank [EUR 100,00] <-- 1600 Kasse [EUR 100,00]","2019-10-30 14:46:18","2019-10-30 14:46:18",NULL
329,1,"2018-01-30","2018-01-30-3","2018-01-30-3","185,00",0,"Einzahlungsbeleg","1800 Bank [EUR 185,00] <-- 1600 Kasse [EUR 185,00]","2019-10-30 14:46:03","2019-10-30 14:46:03",NULL
328,1,"2018-01-29","2018-01-29-4","2018-01-29-4","100,00",0,"Einzahlungsbeleg","1800 Bank [EUR 100,00] <-- 1600 Kasse [EUR 100,00]","2019-10-30 14:45:40","2019-10-30 14:45:40",NULL
327,1,"2018-01-29","2018-01-29-3","2018-01-29-3","200,00",0,"Einzahlungsbeleg","1800 Bank [EUR 200,00] <-- 1600 Kasse [EUR 200,00]","2019-10-30 14:45:26","2019-10-30 14:45:26",NULL
326,1,"2018-01-17","2018-01-17-4","2018-01-17-4","200,00",0,"Einzahlungsbeleg","1800 Bank [EUR 200,00] <-- 1600 Kasse [EUR 200,00]","2019-10-30 14:45:11","2019-10-30 14:45:11",NULL
325,1,"2018-01-17","2018-01-17-3","2018-01-17-3","100,00",0,"Einzahlungsbeleg","1800 Bank [EUR 100,00] <-- 1600 Kasse [EUR 100,00]","2019-10-30 14:44:55","2019-10-30 14:44:55",NULL
324,1,"2018-01-16","2018-01-16-4","2018-01-16-4","100,00",0,"Einzahlungsbeleg","1800 Bank [EUR 100,00] <-- 1600 Kasse [EUR 100,00]","2019-10-30 14:44:32","2019-10-30 14:44:32",NULL
323,1,"2018-01-14","2018-01-14-2","2018-01-14-2","1.000,00",0,"Einzahlungsbeleg","1800 Bank [EUR 1.000,00] <-- 1600 Kasse [EUR 1.000,00]","2019-10-30 14:44:10","2019-10-30 14:44:10",NULL
322,1,"2018-01-04","2018-01-04-4","2018-01-04-4","100,00",0,"Einzahlungsbeleg","1800 Bank [EUR 100,00] <-- 1600 Kasse [EUR 100,00]","2019-10-30 14:43:51","2019-10-30 14:43:51",NULL
321,1,"2018-01-04","2018-01-04-3","2018-01-04-3","50,00",0,"Einzahlungsbeleg","1800 Bank [EUR 50,00] <-- 1600 Kasse [EUR 50,00]","2019-10-30 14:43:37","2019-10-30 14:43:37",NULL
320,1,"2018-01-02","2018-01-02-3","2018-01-02-3","170,00",0,"Einzahlungsbeleg","1800 Bank [EUR 170,00] <-- 1600 Kasse [EUR 170,00]","2019-10-30 14:43:12","2019-10-30 14:43:12",NULL
319,1,"2018-01-01","2018-01-01-6","2018-01-01-6","500,00",0,"Einzahlungsbeleg","1800 Bank [EUR 500,00] <-- 1600 Kasse [EUR 500,00]","2019-10-30 14:11:16","2019-10-30 14:11:41",NULL
318,1,"2018-02-27","2018-02-27-1","2018-02-27-1","-300,00",0,"Eigenbeleg über Privatentnahme","2100 Privatentnahmen allgemein [EUR 300,00] <-- 1600 Kasse [EUR 300,00]","2019-10-30 13:59:31","2019-10-30 13:59:31",NULL
317,1,"2018-02-26","2018-02-26-1","2018-02-26-1","-80,00",0,"Eigenbeleg über Privatentnahme","2100 Privatentnahmen allgemein [EUR 80,00] <-- 1600 Kasse [EUR 80,00]","2019-10-30 13:59:14","2019-10-30 13:59:14",NULL
316,1,"2018-02-23","2018-02-23-1","2018-02-23-1","-80,00",0,"Eigenbeleg über Privatentnahme","2100 Privatentnahmen allgemein [EUR 80,00] <-- 1600 Kasse [EUR 80,00]","2019-10-30 13:58:59","2019-10-30 13:58:59",NULL
315,1,"2018-02-20","2018-02-20-3","2018-02-20-3","-50,00",0,"Eigenbeleg über Privatentnahme","2100 Privatentnahmen allgemein [EUR 50,00] <-- 1600 Kasse [EUR 50,00]","2019-10-30 13:58:50","2019-10-30 13:58:50",NULL
314,1,"2018-02-19","2018-02-19-3","2018-02-19-3","-10,00",0,"Eigenbeleg über Privatentnahme","2100 Privatentnahmen allgemein [EUR 10,00] <-- 1600 Kasse [EUR 10,00]","2019-10-30 13:58:37","2019-10-30 13:58:37",NULL
